sample_id,genotype,near_infrared,red,redEdge,blue,EVI,date,NDVI_calculated,NDRE_calculated,yield_g,plant_height_cm
100.0,RGA3,176.83333333333334,54.0,138.66666666666666,36.333333333333336,1.3880354398713506,16 May 2022,0.532129963898917,0.12097200211304814,3742.0,66.0
100.0,RGA3,182.25,99.75,144.5,51.25,0.5472016572495066,18 Mar 2022,0.2925531914893617,0.11553175210405509,3742.0,66.0
100.0,RGA3,263.5,73.5,213.16666666666666,35.833333333333336,1.101303326431327,27 May 2022,0.5637982195845698,0.10559440559440562,3742.0,66.0
101.0,RGA4,116.5,26.0,83.83333333333333,18.833333333333332,1.8855272886152132,11 Apr 2022,0.6350877192982456,0.16306156405990022,4357.0,64.5
101.0,RGA4,251.83333333333334,51.333333333333336,198.5,32.5,1.538460963730744,16 May 2022,0.6613523914238593,0.11843079200592155,4357.0,64.5
101.0,RGA4,221.53846153846155,113.6923076923077,179.0,56.07692307692308,0.6138237568193372,18 Mar 2022,0.3217072051399725,0.10620318801613216,4357.0,64.5
101.0,RGA4,284.5,75.5,228.0,40.0,1.1929510971301334,27 May 2022,0.5805555555555556,0.11024390243902439,4357.0,64.5
102.0,S7,65.0,37.333333333333336,50.666666666666664,16.5,0.5813761947533052,11 Apr 2022,0.27035830618892503,0.12391930835734874,1900.0,103.5
102.0,S7,234.1818181818182,43.27272727272727,177.0909090909091,29.545454545454547,1.7615773869352132,16 May 2022,0.6880733944954128,0.13881520778072504,1900.0,103.5
102.0,S7,144.0,100.16666666666667,117.16666666666667,43.333333333333336,0.33608840356016195,18 Mar 2022,0.17952218430034125,0.10274409700063813,1900.0,103.5
103.0,S2,91.4,34.8,68.8,18.2,0.9880936206412756,11 Apr 2022,0.4484944532488115,0.14107365792759058,2360.0,101.0
103.0,S2,185.0,56.8,144.6,38.0,1.338861215318028,16 May 2022,0.5301902398676591,0.1225728155339806,2360.0,101.0
103.0,S2,140.0,98.0,116.4,44.0,0.333777672117306,18 Mar 2022,0.17647058823529413,0.09204368174726987,2360.0,101.0
104.0,BS17,112.4,34.2,82.0,18.6,1.1865018320324583,11 Apr 2022,0.5334242837653478,0.1563786008230453,1857.0,112.5
104.0,BS17,289.1666666666667,54.0,212.33333333333334,44.0,2.048997932122567,16 May 2022,0.6852841185041282,0.15320704553007647,1857.0,112.5
104.0,BS17,139.0,90.6,111.8,42.4,0.40012059000833256,18 Mar 2022,0.210801393728223,0.10845295055821372,1857.0,112.5
104.0,BS17,83.16666666666667,25.5,66.0,16.666666666666668,1.4010424349033526,27 May 2022,0.5306748466257669,0.11508379888268158,1857.0,112.5
105.0,BS12,105.8,29.2,74.8,17.6,1.3349385539590677,11 Apr 2022,0.5674074074074074,0.1716500553709856,4238.0,80.5
105.0,BS12,204.0,48.6,157.0,33.8,1.6379679470672717,16 May 2022,0.6152019002375297,0.13019390581717452,4238.0,80.5
105.0,BS12,148.4,90.52000000000001,116.75999999999999,40.68,0.4451638469919539,18 Mar 2022,0.24225682236731957,0.11932418162618803,4238.0,80.5
105.0,BS12,134.6,43.0,103.2,29.4,1.4319013321620104,27 May 2022,0.5157657657657657,0.13204373423044571,4238.0,80.5
106.0,S7,111.2,34.0,85.0,19.6,1.2172179030526766,11 Apr 2022,0.5316804407713499,0.13353720693170237,1530.0,111.5
106.0,S7,233.0,55.5,169.83333333333334,41.833333333333336,1.7520027898993895,16 May 2022,0.6152512998266898,0.15680595779892426,1530.0,111.5
106.0,S7,132.8,92.6,111.6,42.0,0.3422120977496764,18 Mar 2022,0.17834960070984923,0.08674304418985276,1530.0,111.5
106.0,S7,155.33333333333334,52.833333333333336,122.33333333333333,34.166666666666664,1.2670790823521614,27 May 2022,0.4923939151321056,0.11884753901560628,1530.0,111.5
107.0,S2,129.4,36.4,99.0,19.8,1.204723623803806,11 Apr 2022,0.5609167671893848,0.13309982486865152,1333.0,102.0
107.0,S2,175.42857142857142,56.714285714285715,137.85714285714286,36.142857142857146,1.3567215994606356,16 May 2022,0.5113846153846153,0.11992704058367529,1333.0,102.0
107.0,S2,141.8,102.6,118.4,47.0,0.3154047938873914,18 Mar 2022,0.1603927986906711,0.08993082244427364,1333.0,102.0
107.0,S2,118.66666666666667,49.333333333333336,97.16666666666667,29.5,1.0040855622247302,27 May 2022,0.41269841269841273,0.0996138996138996,1333.0,102.0
108.0,BS17,132.0,28.4,92.2,17.8,1.5565373991165967,11 Apr 2022,0.6458852867830424,0.17752007136485282,1807.0,108.5
108.0,BS17,124.4,59.4,104.6,32.2,0.76376220114752,16 May 2022,0.35364526659412404,0.08646288209606992,1807.0,108.5
108.0,BS17,146.0,89.4,117.8,39.8,0.4168930255299429,18 Mar 2022,0.2404418011894647,0.10689916603487491,1807.0,108.5
108.0,BS17,112.4,27.2,84.4,15.6,1.3333552296816045,27 May 2022,0.6103151862464183,0.14227642276422764,1807.0,108.5
109.0,BS12,95.6,28.4,69.8,17.2,1.2889970546169969,11 Apr 2022,0.5419354838709677,0.15598548972188633,4300.0,79.0
109.0,BS12,191.66666666666666,49.5,148.5,36.0,1.6543020138092572,16 May 2022,0.5894955079474775,0.12689857912787847,4300.0,79.0
109.0,BS12,153.4,84.6,120.8,41.6,0.5375342216401158,18 Mar 2022,0.28907563025210087,0.11889132020423053,4300.0,79.0
109.0,BS12,169.6,51.8,124.4,36.2,1.4244722568883927,27 May 2022,0.5320686540198736,0.15374149659863942,4300.0,79.0
110.0,RGA4,176.4,36.0,125.8,24.0,1.659278712822688,11 Apr 2022,0.6610169491525424,0.16743878226340175,4484.0,73.0
110.0,RGA4,225.57142857142858,51.57142857142857,161.42857142857142,44.285714285714285,2.1893854588049604,16 May 2022,0.6278350515463917,0.16574381690660767,4484.0,73.0
110.0,RGA4,173.8,84.4,136.8,41.6,0.6423497094902599,18 Mar 2022,0.34624322230828813,0.11912427559562137,4484.0,73.0
110.0,RGA4,493.8,107.0,375.4,56.2,1.3312904156695062,27 May 2022,0.6438082556591213,0.1362172112287161,4484.0,73.0
111.0,RGA5,159.4,30.6,113.0,21.8,1.798585738031789,11 Apr 2022,0.6778947368421053,0.170337738619677,5175.0,74.5
111.0,RGA5,239.71428571428572,42.142857142857146,176.57142857142858,27.714285714285715,1.6933952451494034,16 May 2022,0.7009630005068423,0.15168153740562798,5175.0,74.5
111.0,RGA5,184.4,91.0,146.8,43.4,0.635549910076857,18 Mar 2022,0.33914306463326077,0.11352657004830914,5175.0,74.5
111.0,RGA5,363.57142857142856,68.28571428571429,272.7142857142857,40.714285714285715,1.6233873871614293,27 May 2022,0.683757856434006,0.14279299506061965,5175.0,74.5
112.0,BS11,137.4,32.2,100.2,20.2,1.4813971706311249,11 Apr 2022,0.6202830188679245,0.15656565656565657,3869.0,73.5
112.0,BS11,199.28571428571428,28.0,143.14285714285714,21.428571428571427,2.085664407513955,16 May 2022,0.7536140791954745,0.16395494367959948,3869.0,73.5
112.0,BS11,182.2,81.8,143.0,40.6,0.7320174313950467,18 Mar 2022,0.38030303030303025,0.12054120541205408,3869.0,73.5
112.0,BS11,179.6,49.2,129.8,31.6,1.3645234103190447,27 May 2022,0.5699300699300698,0.16095669036845503,3869.0,73.5
113.0,BS16,144.0,35.0,104.8,21.2,1.4090047717001526,11 Apr 2022,0.6089385474860335,0.15755627009646303,,
113.0,BS16,169.83333333333334,32.333333333333336,115.16666666666667,25.833333333333332,2.02494552390143,16 May 2022,0.6801319043693321,0.19181286549707605,,
113.0,BS16,171.0,87.6,134.8,41.0,0.5862633335866964,18 Mar 2022,0.3225058004640371,0.11837802485284496,,
113.0,BS16,122.2,48.8,95.8,35.4,1.240179979948144,27 May 2022,0.42923976608187137,0.12110091743119268,,
114.0,S1,109.0,35.333333333333336,81.33333333333333,19.666666666666668,1.0978780803313894,11 Apr 2022,0.510392609699769,0.14535901926444839,1473.0,106.0
114.0,S1,146.71428571428572,48.42857142857143,114.42857142857143,40.42857142857143,1.830164864825747,16 May 2022,0.5036603221083455,0.12363238512035012,1473.0,106.0
114.0,S1,142.6,98.4,114.8,44.2,0.35257879649115553,18 Mar 2022,0.18340248962655598,0.108003108003108,1473.0,106.0
114.0,S1,97.6,38.0,78.0,24.8,1.1013397721958578,27 May 2022,0.43952802359882004,0.11161731207289291,1473.0,106.0
115.0,S6,116.0,39.0,84.0,20.0,1.036391883313867,11 Apr 2022,0.4967741935483871,0.16,1763.0,111.0
115.0,S6,131.16666666666666,45.333333333333336,102.5,28.833333333333332,1.293852492755159,16 May 2022,0.486307837582625,0.12268188302425104,1763.0,111.0
115.0,S6,147.8,99.4,118.4,45.0,0.37815844952685607,18 Mar 2022,0.19579288025889968,0.11044327573253193,1763.0,111.0
115.0,S6,109.5,33.0,84.83333333333333,23.5,1.4754609899366224,27 May 2022,0.5368421052631579,0.12692967409948547,1763.0,111.0
116.0,BS14,121.0,40.333333333333336,90.33333333333333,21.333333333333332,1.0161909179876154,11 Apr 2022,0.4999999999999999,0.14511041009463727,1491.0,84.0
116.0,BS14,135.28571428571428,46.42857142857143,109.85714285714286,29.428571428571427,1.238214639369814,16 May 2022,0.48899371069182385,0.10372960372960369,1491.0,84.0
116.0,BS14,179.0,104.2,147.8,48.2,0.5004321052995735,18 Mar 2022,0.2641242937853107,0.09547123623011013,1491.0,84.0
116.0,BS14,77.2,25.0,58.8,15.4,1.1925786155181206,27 May 2022,0.5107632093933464,0.13529411764705887,1491.0,84.0
117.0,BS19,129.0,39.333333333333336,95.66666666666667,23.666666666666668,1.220007566553475,11 Apr 2022,0.5326732673267326,0.14836795252225515,2387.0,110.0
117.0,BS19,112.5,35.833333333333336,85.33333333333333,24.0,1.3230397125019182,16 May 2022,0.5168539325842696,0.1373209772535805,2387.0,110.0
117.0,BS19,152.2,100.24,123.75999999999999,44.239999999999995,0.3840396445292672,18 Mar 2022,0.20583108857550306,0.10305841426293666,2387.0,110.0
118.0,S4,133.0,41.333333333333336,101.0,22.666666666666668,1.167909872847122,11 Apr 2022,0.525812619502868,0.13675213675213677,2965.0,111.5
118.0,S4,102.16666666666667,33.0,81.5,23.666666666666668,1.4621486227064164,16 May 2022,0.5117139334155364,0.11252268602540837,2965.0,111.5
118.0,S4,156.6,99.6,127.4,45.4,0.41254730152433494,18 Mar 2022,0.2224824355971897,0.10281690140845066,2965.0,111.5
119.0,S9,116.33333333333333,45.666666666666664,88.0,25.0,0.9926637353060803,11 Apr 2022,0.4362139917695473,0.13866231647634583,3016.0,115.5
119.0,S9,116.83333333333333,36.0,86.66666666666667,21.666666666666668,1.2254838715601954,16 May 2022,0.5288985823336969,0.1482391482391482,3016.0,115.5
119.0,S9,167.0,116.4,139.2,51.2,0.32400868707982444,18 Mar 2022,0.17854622441778403,0.09079033311561076,3016.0,115.5
120.0,RGA5,191.0,44.666666666666664,138.66666666666666,31.0,1.637639012937736,11 Apr 2022,0.620933521923621,0.15874620829120328,5123.0,69.5
120.0,RGA5,215.0,40.4,153.2,31.0,1.9821465107745744,16 May 2022,0.6836335160532497,0.16784356328082567,5123.0,69.5
120.0,RGA5,220.4,127.2,182.4,59.0,0.513172665085132,18 Mar 2022,0.2681242807825086,0.09433962264150943,5123.0,69.5
120.0,RGA5,145.66666666666666,36.166666666666664,111.33333333333333,17.5,1.1894394651784828,27 May 2022,0.6021998166819432,0.13359273670557714,5123.0,69.5
121.0,bordeux,153.66666666666666,37.666666666666664,111.33333333333333,26.166666666666668,1.5969466077638952,11 Apr 2022,0.6062717770034843,0.15974842767295597,4524.0,68.5
121.0,bordeux,163.14285714285714,36.857142857142854,127.28571428571429,25.571428571428573,1.6830916191553322,16 May 2022,0.6314285714285713,0.12346286276438756,4524.0,68.5
121.0,bordeux,203.0,115.8,168.4,54.2,0.5427278653210585,18 Mar 2022,0.27352572145545795,0.0931610123855681,4524.0,68.5
121.0,bordeux,171.8,48.0,137.6,27.0,1.1845334939673926,27 May 2022,0.5632393084622385,0.11053652230122825,4524.0,68.5
122.0,BLT 8-15,165.25,29.25,116.75,27.25,2.540200094775195,11 Apr 2022,0.699228791773779,0.17198581560283688,5356.0,148.5
122.0,BLT 8-15,183.16666666666666,40.833333333333336,138.0,28.0,1.6250157308778237,16 May 2022,0.6354166666666666,0.14063310845874416,5356.0,148.5
122.0,BLT 8-15,214.2,90.6,173.2,49.6,0.8798899019769276,18 Mar 2022,0.4055118110236221,0.10583376355188437,5356.0,148.5
122.0,BLT 8-15,129.0,41.0,104.0,32.2,1.586725225868259,27 May 2022,0.5176470588235295,0.1072961373390558,5356.0,148.5
123.0,pop au,108.75,26.0,77.75,17.5,1.5893613852673192,11 Apr 2022,0.614100185528757,0.16621983914209115,2513.0,106.5
123.0,pop au,143.5,43.333333333333336,111.16666666666667,36.5,1.9304390200291721,16 May 2022,0.5361284567350579,0.1269633507853403,2513.0,106.5
123.0,pop au,152.2,98.6,126.4,46.2,0.4357316275795127,18 Mar 2022,0.21371610845295055,0.09260588657573575,2513.0,106.5
124.0,BLT 34-15,157.5,24.0,103.0,19.0,2.1066798610442157,11 Apr 2022,0.7355371900826446,0.2092130518234165,5730.0,100.0
124.0,BLT 34-15,143.0,38.5,107.66666666666667,27.666666666666668,1.5699057892918813,16 May 2022,0.5757575757575758,0.1409574468085106,5730.0,100.0
124.0,BLT 34-15,163.6,96.6,195.0,45.4,0.5184717380327402,18 Mar 2022,0.25749423520368947,-0.0875627440044618,5730.0,100.0
124.0,BLT 34-15,107.2,28.4,72.6,22.6,1.9043499542253062,27 May 2022,0.5811209439528024,0.1924360400444939,5730.0,100.0
125.0,agaton,118.0,31.0,86.25,19.75,1.4710814889998614,11 Apr 2022,0.5838926174496645,0.1554467564259486,4028.0,83.5
125.0,agaton,137.57142857142858,27.857142857142858,90.42857142857143,25.285714285714285,2.4563328737291785,16 May 2022,0.6632124352331606,0.20676691729323313,4028.0,83.5
125.0,agaton,172.0,83.0,299.0,39.0,0.6838143036386449,18 Mar 2022,0.34901960784313724,-0.26963906581740976,4028.0,83.5
125.0,agaton,100.0,27.2,74.2,17.4,1.3919283962269209,27 May 2022,0.5723270440251572,0.148105625717566,4028.0,83.5
126.0,BLT 8-15,189.5,36.75,132.75,27.75,1.8871046745555575,11 Apr 2022,0.6751381215469613,0.1761055081458495,4886.0,143.5
126.0,BLT 8-15,93.2,21.0,64.2,14.8,1.6966817911466001,16 May 2022,0.6322241681260946,0.18424396442185514,4886.0,143.5
126.0,BLT 8-15,214.0,87.6,195.0,47.0,0.8856785888833262,18 Mar 2022,0.41909814323607425,0.04645476772616137,4886.0,143.5
126.0,BLT 8-15,131.66666666666666,41.166666666666664,102.0,33.0,1.6916702666172385,27 May 2022,0.5236258437801351,0.12696148359486445,4886.0,143.5
127.0,pop au,129.25,35.75,95.25,20.25,1.2613450661468841,11 Apr 2022,0.5666666666666667,0.1514476614699332,1236.0,101.0
127.0,pop au,126.66666666666667,38.666666666666664,98.5,32.0,1.8943000684116171,16 May 2022,0.532258064516129,0.12509252405625465,1236.0,101.0
127.0,pop au,156.2,100.6,195.0,44.6,0.42017028281105767,18 Mar 2022,0.2165109034267913,-0.11047835990888387,1236.0,101.0
127.0,pop au,79.16666666666667,40.5,69.0,23.666666666666668,0.828568628053378,27 May 2022,0.3231197771587744,0.06861642294713163,1236.0,101.0
128.0,BLT 34-15,164.5,34.5,118.5,20.75,1.5372340051374485,11 Apr 2022,0.6532663316582915,0.1625441696113074,5061.0,96.0
128.0,BLT 34-15,99.14285714285714,43.0,80.71428571428571,24.857142857142858,0.9363319495541348,16 May 2022,0.3949748743718593,0.10246227164416206,5061.0,96.0
128.0,BLT 34-15,196.8,85.4,195.0,41.8,0.7551332756418463,18 Mar 2022,0.39475549255846915,0.00459418070444107,5061.0,96.0
128.0,BLT 34-15,150.0,43.0,106.33333333333333,32.0,1.580045246070118,27 May 2022,0.5544041450777202,0.1703511053315995,5061.0,96.0
129.0,agaton,139.8,36.2,104.2,23.2,1.467872038971707,11 Apr 2022,0.5886363636363637,0.14590163934426234,4188.0,80.0
129.0,agaton,147.66666666666666,35.333333333333336,99.66666666666667,27.5,1.8178380930380333,16 May 2022,0.6138433515482695,0.19407008086253366,4188.0,80.0
129.0,agaton,205.6,90.6,195.0,44.8,0.7603716400314703,18 Mar 2022,0.38825118163403105,0.02646030953569644,4188.0,80.0
129.0,agaton,122.66666666666667,30.0,85.66666666666667,20.166666666666668,1.5679600822229813,27 May 2022,0.6069868995633187,0.17759999999999998,4188.0,80.0
130.0,iso cell,163.25,43.75,118.25,28.75,1.4532152621012375,11 Apr 2022,0.5772946859903382,0.15985790408525755,4150.0,76.0
130.0,iso cell,150.66666666666666,24.666666666666668,96.0,19.333333333333332,2.0536584703373673,16 May 2022,0.7186311787072244,0.22162162162162158,4150.0,76.0
130.0,iso cell,175.33333333333334,90.66666666666667,177.66666666666666,42.333333333333336,0.5728332691673415,18 Mar 2022,0.31829573934837097,-0.006610009442870579,4150.0,76.0
130.0,iso cell,257.0,74.42857142857143,214.0,39.142857142857146,1.1169183750039118,27 May 2022,0.5508620689655171,0.09129511677282377,4150.0,76.0
